Bo_Age,Ln_Orig,Orig_LTV_Ratio_Pct,Credit_score,First_home,Tot_mthly_debt_exp,Tot_mthly_incm,orig_apprd_val_amt,pur_prc_amt,DTI Ratio,Status,OUTCOME,State,Median_state_inc,UPB>Appraisal
37,144800,80,635,0,509,1698,46000,46000,0.299764,Active,0,OH,"44,160",1
25,206100,90,756,0,466,1734,47000,46000,0.268743,Active,0,OH,"44,160",1
31,274550,95,611,1,577,1167,46500,46000,0.49443,Active,0,FL,"40,171",1
39,71250,95,721,0,1145,4560,50000,46350,0.251096,Active,0,SD,"40,518",1
47,218450,95,705,0,789,1906,46500,46500,0.413956,Active,0,IN,"43,003",1
35,232000,80,744,0,729,1660,47500,46500,0.439157,Active,0,IA,"43,042",1
58,62400,80,694,1,1609,4020,46500,46500,0.400249,Active,0,TX,"41,275",1
27,178050,100,780,1,475,1611,49000,47000,0.294848,Active,0,PA,"44,286",1
37,135096,102,568,1,1496,3733,47000,47000,0.40075,Active,0,FL,"40,171",1
37,243600,102,599,1,798,2557,52000,47000,0.312084,Active,0,MO,"43,988",1
46,180828,90,708,0,888,2900,49000,47000,0.306207,Active,0,FL,"40,171",1
32,83000,100,676,0,0,5025,47000,47000,0,Active,0,NC,"39,000",1
55,165000,94,649,1,1100,3088,47000,47000,0.356218,Active,0,IL,"45,787",1
38,110700,90,703,0,775,1981,47000,47000,0.391217,Active,0,PA,"44,286",1
37,210000,78,769,0,646,884,57900,47000,0.730769,Active,0,OR,"42,617",1
26,274000,100,643,1,702,1993,54000,47500,0.352233,Active,0,IL,"45,787",1
39,342055,102,646,0,805,1622,50000,47500,0.496301,Active,0,TX,"41,275",1
57,177950,93,760,0,759,2171,48000,47500,0.349608,Active,0,OH,"44,160",1
29,170650,94,624,0,673,2927,52000,47500,0.229928,Active,0,PA,"44,286",1
48,114950,95,604,1,1090,2428,47500,47500,0.448929,Active,0,IA,"43,042",1
28,195650,100,674,1,563,1347,58000,48000,0.417966,Active,0,TX,"41,275",1
36,140830,100,632,0,988,5200,50000,48000,0.19,Active,0,WI,"47,220",1
24,242100,90,699,0,444,5025,51000,48000,0.088364,Active,0,NC,"39,000",1
32,237400,95,729,0,836,2700,49000,48000,0.30963,Active,0,GA,"43,217",1
37,108000,90,644,0,885,2459,50000,48000,0.359902,Active,0,PA,"44,286",1
42,368000,80,615,0,491,1817,48000,48000,0.270226,Active,0,PA,"44,286",1
53,219250,80,632,0,548,1571,55000,48000,0.348822,Active,0,OH,"44,160",1
45,148000,80,755,0,435,3293,65000,48000,0.132098,Active,0,IL,"45,787",1
37,130500,90,737,0,456,1690,48500,48500,0.269822,Active,0,PA,"44,286",1
32,135000,90,785,0,485,3500,53000,48500,0.138571,Active,0,TX,"41,275",1
37,230000,100,692,0,489,750,53000,48840,0.652,Active,0,TX,"41,275",1
43,215000,100,661,1,598,1488,49000,48900,0.401882,Active,0,PA,"44,286",1
37,300000,80,714,0,448,1052,50000,48900,0.425856,Active,0,TN,"38,550",1
52,140650,97,650,0,1098,2496,49000,49000,0.439904,Active,0,PA,"44,286",1
37,66000,80,757,1,1026,2083,52000,49000,0.492559,Active,0,IN,"43,003",1
41,238450,95,642,1,1104,3820,55000,49000,0.289005,Active,0,OH,"44,160",1
30,200000,92,696,1,578,1734,54000,49000,0.333333,Active,0,MN,"55,914",1
29,174150,90,537,1,1083,2914,53000,49200,0.371654,Active,0,TX,"41,275",1
44,118648,100,801,0,1320,5574,49500,49500,0.236814,Active,0,TN,"38,550",1
32,96000,100,713,1,677,2280,50000,49500,0.29693,Active,0,PA,"44,286",1
40,127800,90,692,1,700,3039,52000,49500,0.230339,Active,0,TX,"41,275",1
32,201600,97,535,1,502,1582,53500,49820,0.31732,Active,0,FL,"40,171",1
35,134900,100,669,0,1255,2500,53000,49900,0.502,Active,0,TN,"38,550",1
40,203000,100,690,0,550,1906,51000,49900,0.288562,Active,0,MO,"43,988",1
43,174150,98,613,0,470,1635,50000,49900,0.287462,Active,0,PA,"44,286",1
36,172800,90,657,0,1985,4500,50000,49900,0.441111,Active,0,AL,"38,111",1
34,200450,95,661,0,1029,2752,57000,49900,0.37391,Active,0,MI,"44,476",1
55,210000,90,651,1,943,2383,55000,49999,0.39572,Active,0,FL,"40,171",1
28,220000,100,763,0,565,2558,50000,50000,0.220876,Active,0,TX,"41,275",1
25,154215,100,662,0,673,1848,60000,50000,0.364177,Active,0,OH,"44,160",1
27,317500,100,900,0,329,1820,50000,50000,0.180769,Active,0,NC,"39,000",1
24,218922,100,808,0,617,2681,50000,50000,0.230138,Active,0,PA,"44,286",1
29,230500,100,634,1,1082,2955,50000,50000,0.366159,Active,0,TX,"41,275",1
36,278000,100,708,0,501,920,50000,50000,0.544565,Active,0,MI,"44,476",1
37,265000,100,588,1,759,1197,53000,50000,0.634085,Active,0,IL,"45,787",1
36,112000,98,695,1,499,4833,54000,50000,0.103248,Active,0,MO,"43,988",1
37,247500,90,642,0,457,1067,63000,50000,0.428304,Active,0,CA,"49,894",1
37,170000,100,775,0,663,1542,58000,50000,0.429961,Active,0,PA,"44,286",1
37,161500,95,747,0,1045,2832,72500,50000,0.368997,Active,0,OH,"44,160",1
33,128000,100,532,1,500,2494,68000,50000,0.200481,Active,0,VA,"53,275",1
51,243700,98,763,0,516,1200,58000,50001,0.43,Active,0,PA,"44,286",1
46,170000,100,710,0,1294,2575,75000,50001,0.502524,Active,0,IL,"45,787",1
37,202500,90,756,0,591,2459,51000,50001,0.240342,Active,0,TX,"41,275",1
37,171000,95,767,0,893,3888,53500,50900,0.229681,Active,0,MI,"44,476",1
37,183350,95,693,0,356,1805,52000,51000,0.19723,Active,0,AZ,"42,590",1
41,280500,85,803,1,485,1430,51000,51000,0.339161,Active,0,PA,"44,286",1
37,204250,95,656,0,336,3148,51000,51000,0.106734,Active,0,AR,"33,948",1
28,161000,92,685,1,673,2857,60000,51100,0.235562,Active,0,LA,"35,523",1
23,78000,100,806,0,1995,6006,53000,51750,0.332168,Active,0,TX,"41,275",1
34,172080,100,640,0,1427,4756,75000,52000,0.300042,Active,0,PA,"44,286",1
41,322700,85,670,0,0,5025,70000,52000,0,Active,0,NY,"44,228",1
37,318250,95,760,1,870,2000,55000,52000,0.435,Active,0,IN,"43,003",1
37,220000,80,579,1,872,2618,54000,52000,0.333079,Active,0,NC,"39,000",1
34,280000,89,651,0,589,1709,52000,52000,0.344646,Active,0,TN,"38,550",1
49,148750,85,707,0,938,2042,52500,52000,0.459354,Active,0,IL,"45,787",1
31,150900,95,667,0,394,1500,54000,52000,0.262667,Active,0,LA,"35,523",1
28,252474,95,671,0,670,2475,55000,52300,0.270707,Active,0,NC,"39,000",1
35,279000,90,716,0,415,1152,54000,52380,0.360243,Active,0,PA,"44,286",1
37,180000,80,668,1,631,1660,78000,52400,0.38012,Active,0,OH,"44,160",1
41,258825,102,615,0,680,2386,55200,52500,0.284996,Active,0,TX,"41,275",1
37,176000,80,621,0,1185,3464,56000,52500,0.34209,Active,0,GA,"43,217",1
26,213300,97,685,1,1157,1825,57000,52500,0.633973,Active,0,TX,"41,275",1
37,176700,95,724,0,922,3413,52500,52500,0.270144,Active,0,PA,"44,286",1
31,212000,80,736,1,462,3300,65000,52500,0.14,Active,0,LA,"35,523",1
34,259383,102,656,1,782,1776,63000,52562,0.440315,Active,0,WI,"47,220",1
40,216195,102,560,1,575,2187,60000,52600,0.262917,Active,0,TX,"41,275",1
37,212000,80,727,0,1084,2580,52900,52900,0.420155,Active,0,PA,"44,286",1
28,118650,95,697,0,885,2470,53000,52901,0.3583,Active,0,FL,"40,171",1
25,180000,100,649,0,1262,4886,60000,53000,0.258289,Active,0,LA,"35,523",1
59,165000,100,777,1,1665,3803,55000,53000,0.437812,Active,0,IL,"45,787",1
29,170155,100,685,0,331,2667,53000,53000,0.124109,Active,0,NY,"44,228",1
32,189000,100,609,1,353,759,54000,53000,0.465086,Active,0,AR,"33,948",1
42,274050,102,732,0,542,2166,53000,53000,0.250231,Active,0,PA,"44,286",1
47,146000,88,640,0,0,2000,56000,53000,0,Active,0,PA,"44,286",1
29,279750,95,749,1,544,2350,56000,53000,0.231489,Active,0,KS,"43,725",1
31,241600,80,644,1,500,1709,53000,53000,0.292569,Active,0,TN,"38,550",1
33,261250,95,744,1,622,1733,53000,53000,0.358915,Active,0,VA,"53,275",1
35,168000,100,622,0,1315,3001,56500,53001,0.438187,Active,0,NE,"44,623",1
25,199955,102,759,0,921,2566,53500,53500,0.358924,Active,0,OH,"44,160",1
37,222300,95,763,0,688,2203,54000,53500,0.312301,Active,0,AR,"33,948",1
37,140000,80,627,0,1581,3689,54000,53500,0.428571,Active,0,KY,"37,396",1
37,193500,90,715,0,944,2251,55000,53500,0.419369,Active,0,OH,"44,160",1
43,220000,80,552,1,1131,2228,65000,53500,0.50763,Active,0,FL,"40,171",1
37,208075,102,633,1,473,1413,57000,53560,0.334749,Active,0,PA,"44,286",1
35,226700,95,647,1,555,1893,55000,53900,0.293185,Active,0,IN,"43,003",1
37,274500,90,660,1,370,1516,64500,53900,0.244063,Active,0,FL,"40,171",1
28,165000,100,701,0,1376,3638,55500,54000,0.37823,Active,0,FL,"40,171",1
26,139000,98,634,0,654,2916,59000,54000,0.22428,Active,0,IA,"43,042",1
33,223100,97,557,1,582,1620,54000,54000,0.359259,Active,0,MO,"43,988",1
40,233450,102,652,1,584,1998,64000,54000,0.292292,Active,0,NM,"37,587",1
37,278910,90,708,0,482,1076,54000,54000,0.447955,Active,0,FL,"40,171",1
37,143200,80,667,1,484,3790,57000,54000,0.127704,Active,0,IL,"45,787",1
42,303050,95,732,1,1395,2536,60000,54000,0.550079,Active,0,OH,"44,160",1
37,177756,95,685,1,1336,3291,54000,54000,0.405956,Active,0,NC,"39,000",1
37,161500,95,755,0,767,1833,54000,54000,0.41844,Active,0,NC,"39,000",1
69,85350,97,799,0,398,2135,56000,54000,0.186417,Active,0,OK,"38,281",1
46,282150,80,768,1,586,1733,58000,54500,0.338142,Active,0,KS,"43,725",1
37,110450,90,676,1,836,3333,67000,54500,0.250825,Active,0,MN,"55,914",1
42,252000,80,634,0,1224,2500,55000,54500,0.4896,Active,0,IA,"43,042",1
87,265500,90,670,0,1153,2678,58400,54600,0.430545,Active,0,FL,"40,171",1
31,218610,90,588,0,831,1930,64000,54628,0.43057,Active,0,AL,"38,111",1
29,139100,90,745,1,1019,4600,58000,54900,0.221522,Active,0,NY,"44,228",1
32,247500,90,670,0,534,3700,63000,54900,0.144324,Active,0,OH,"44,160",1
26,220000,76,640,0,928,2320,55000,54900,0.4,Active,0,PA,"44,286",1
38,237000,100,767,0,848,2298,55000,55000,0.369017,Active,0,AK,"54,627",1
37,168500,100,713,0,617,1863,61000,55000,0.331186,Active,0,NC,"39,000",1
40,267650,100,562,1,1198,1554,56000,55000,0.770914,Active,0,IL,"45,787",1
34,284459,100,706,0,465,2909,55000,55000,0.159849,Active,0,PA,"44,286",1
42,193179,100,738,1,1108,3167,55000,55000,0.349858,Active,0,PA,"44,286",1
38,260625,100,585,0,989,2904,63700,55000,0.340565,Active,0,MS,"33,659",1
31,138453,100,696,0,519,7300,55000,55000,0.071096,Active,0,MD,"56,763",1
29,204206,97,706,0,1974,3800,56000,55000,0.519474,Active,0,TX,"41,275",1
32,146700,90,778,0,823,1923,55000,55000,0.427977,Active,0,NC,"39,000",1
30,182700,102,636,0,1041,3300,85000,55000,0.315455,Active,0,OH,"44,160",1
37,257569,90,601,0,846,1953,58500,55000,0.43318,Active,0,AL,"38,111",1
37,275900,80,740,0,483,1690,58000,55000,0.285799,Active,0,AZ,"42,590",1
50,111450,97,726,0,716,1732,55000,55000,0.413395,Active,0,NC,"39,000",1
37,257600,80,659,0,502,1228,55500,55000,0.408795,Active,0,FL,"40,171",1
30,139600,95,796,0,1051,3054,55000,55000,0.344139,Active,0,TN,"38,550",1
67,307500,75,632,0,712,2737,60000,55000,0.260139,Active,0,PA,"44,286",1
41,124000,90,581,1,587,1027,55000,55000,0.571568,Active,0,VA,"53,275",1
44,117000,90,658,0,511,5025,56000,55000,0.101698,Active,0,FL,"40,171",1
31,126500,89,622,1,582,2100,59500,55000,0.277143,Active,0,MI,"44,476",1
60,223750,95,664,0,793,1888,55000,55000,0.420021,Active,0,PA,"44,286",1
30,118000,100,678,0,1118,3293,83000,55000,0.339508,Active,0,OH,"44,160",1
31,223155,95,700,0,889,2871,58000,55000,0.309648,Active,0,FL,"40,171",1
51,140000,80,751,1,463,3930,55500,55000,0.117812,Active,0,MO,"43,988",1
43,203700,97,754,0,1575,2661,55000,55000,0.591883,Active,0,PA,"44,286",1
37,205200,90,736,1,1003,2253,55000,55000,0.445184,Active,0,IN,"43,003",1
49,120000,69,698,0,556,3000,55000,55000,0.185333,Active,0,TN,"38,550",1
29,336000,80,776,1,424,1820,67000,55500,0.232967,Active,0,FL,"40,171",1
37,99750,95,720,1,790,1833,58000,55575,0.430987,Active,0,OK,"38,281",1
29,335250,95,612,0,615,1329,56000,55900,0.462754,Active,0,TN,"38,550",1
42,147000,100,746,1,1017,3166,58000,56000,0.321226,Active,0,PA,"44,286",1
25,176711,102,747,0,763,2505,56000,56000,0.304591,Active,0,AR,"33,948",1
67,167400,90,624,1,936,2875,56000,56000,0.325565,Active,0,FL,"40,171",1
37,332500,95,728,0,662,1549,59000,56000,0.427372,Active,0,MI,"44,476",1
37,380000,80,603,1,586,1660,57200,56000,0.353012,Active,0,TX,"41,275",1
40,295000,83,630,1,613,2608,58000,56000,0.235046,Active,0,PA,"44,286",1
37,107500,100,752,0,888,2322,56000,56000,0.382429,Active,0,NY,"44,228",1
37,135450,95,715,0,1721,3129,56000,56000,0.550016,Active,0,TX,"41,275",1
37,215000,85,729,1,682,1999,57000,56000,0.341171,Active,0,IN,"43,003",1
31,169200,90,716,0,345,1596,56000,56000,0.216165,Active,0,TN,"38,550",1
37,189000,90,661,1,635,1967,56500,56000,0.322827,Active,0,KS,"43,725",1
37,236000,80,668,0,556,1733,69500,56300,0.320831,Active,0,TX,"41,275",1
35,319623,102,568,1,547,1580,59000,56350,0.346203,Active,0,NE,"44,623",1
58,150000,76,658,0,536,1438,60000,56400,0.37274,Active,0,MI,"44,476",1
37,166500,100,716,0,805,1962,57000,56500,0.410296,Active,0,OH,"44,160",1
31,171720,95,737,0,1039,1865,57000,56500,0.557105,Active,0,AL,"38,111",1
33,237100,95,722,0,487,4100,61000,56650,0.11878,Active,0,PA,"44,286",1
30,90600,90,709,0,1406,3151,65000,56700,0.446208,Active,0,AL,"38,111",1
59,187673,102,509,0,783,1837,56900,56900,0.426238,Active,0,VA,"53,275",1
28,242910,90,571,0,446,1993,63000,57000,0.223783,Active,0,IN,"43,003",1
33,225500,95,726,0,460,4191,59000,57000,0.109759,Active,0,AZ,"42,590",1
32,98100,90,700,0,489,3813,59000,57000,0.128245,Active,0,VA,"53,275",1
40,216000,90,636,1,990,2788,58000,57000,0.355093,Active,0,AZ,"42,590",1
28,240000,80,608,0,699,2027,59000,57000,0.344845,Active,0,NC,"39,000",1
30,136600,97,662,0,1257,3650,60000,57000,0.344384,Active,0,OH,"44,160",1
32,276000,95,628,0,560,2360,60000,57000,0.237288,Active,0,IL,"45,787",1
56,156850,90,767,0,695,1667,59000,57000,0.416917,Active,0,AL,"38,111",1
41,177000,90,648,0,1011,2329,64000,57000,0.434092,Active,0,TX,"41,275",1
38,225000,79,761,0,969,2031,60000,57000,0.477105,Active,0,OH,"44,160",1
27,147250,95,740,0,630,1500,61000,57000,0.42,Active,0,OH,"44,160",1
27,228102,95,676,0,1106,2995,57002,57001,0.369282,Active,0,FL,"40,171",1
46,175600,95,660,1,511,1473,58000,57100,0.346911,Active,0,AZ,"42,590",1
24,165000,75,744,1,656,2867,60000,57335,0.228811,Active,0,NY,"44,228",1
60,100000,75,720,1,972,2417,58000,57400,0.402151,Active,0,MO,"43,988",1
35,218780,100,777,0,637,2361,57500,57500,0.269801,Active,0,PA,"44,286",1
37,188000,80,681,0,1006,2186,57500,57500,0.460201,Active,0,PA,"44,286",1
40,140000,90,741,0,444,2218,65000,57500,0.20018,Active,0,TN,"38,550",1
41,140880,100,764,0,1368,3202,57501,57501,0.427233,Active,0,OK,"38,281",1
26,165100,100,750,0,1182,3376,58000,57900,0.350118,Active,0,IL,"45,787",1
37,176000,78,644,0,912,1588,60000,57900,0.574307,Active,0,AL,"38,111",1
36,162900,95,689,1,1031,2565,57900,57900,0.401949,Active,0,VA,"53,275",1
37,103500,100,551,0,2174,5146,64800,58000,0.422464,Active,0,MS,"33,659",1
48,310000,100,692,1,699,1588,60000,58000,0.440176,Active,0,TX,"41,275",1
37,151828,95,683,0,393,1040,58000,58000,0.377885,Active,0,NC,"39,000",1
42,167750,95,743,1,989,2355,59000,58000,0.419958,Active,0,IL,"45,787",1
42,215650,95,684,0,717,1432,65000,58000,0.500698,Active,0,GA,"43,217",1
33,320000,89,666,1,448,901,58000,58000,0.497225,Active,0,FL,"40,171",1
48,193900,97,582,0,907,1723,58000,58000,0.526407,Active,0,TN,"38,550",1
37,285000,100,697,0,683,1495,58500,58000,0.456856,Active,0,FL,"40,171",1
36,150350,97,671,0,450,5111,65000,58500,0.088045,Active,0,IL,"45,787",1
34,249950,100,729,0,1012,2608,90000,58500,0.388037,Active,0,IL,"45,787",1
36,248285,86,576,1,564,1633,58500,58500,0.345377,Active,0,PA,"44,286",1
44,242250,95,683,1,704,5025,59000,58500,0.140108,Active,0,NY,"44,228",1
37,182000,100,784,0,576,1061,66000,58700,0.542884,Active,0,TN,"38,550",1
48,194750,95,805,0,579,4297,65000,58710,0.134745,Active,0,LA,"35,523",1
31,204155,95,625,1,868,2100,59000,58900,0.413333,Active,0,PA,"44,286",1
31,135900,100,671,0,523,2750,59000,59000,0.190182,Active,0,IA,"43,042",1
32,189309,100,671,0,822,2248,59000,59000,0.365658,Active,0,IA,"43,042",1
37,134500,93,660,0,2175,4064,59000,59000,0.535187,Active,0,WV,"32,589",1
54,169969,80,659,1,917,2634,62000,59000,0.34814,Active,0,TN,"38,550",1
66,125100,90,628,1,1228,3577,60000,59000,0.343304,Active,0,AL,"38,111",1
23,73800,90,611,0,325,1388,59000,59000,0.23415,Active,0,AL,"38,111",1
37,215000,100,699,0,497,1223,64500,59000,0.406378,Active,0,NC,"39,000",1
27,180500,95,599,0,925,2158,59500,59100,0.428638,Active,0,VA,"53,275",1
36,162450,97,621,0,0,3500,62300,59200,0,Active,0,IN,"43,003",1
31,320950,98,685,1,636,1156,60000,59360,0.550173,Active,0,NY,"44,228",1
64,87400,95,599,0,1407,7558,65000,59500,0.18616,Active,0,TX,"41,275",1
51,174400,80,648,1,839,1870,59500,59500,0.448663,Active,0,AR,"33,948",1
31,164580,100,736,1,461,2363,60000,59900,0.195091,Active,0,IN,"43,003",1
39,95900,100,673,0,1452,4213,58000,59900,0.344648,Active,0,PA,"44,286",1
44,169821,95,637,1,685,1863,60000,59900,0.367687,Active,0,TN,"38,550",1
34,137200,90,706,0,853,2306,59900,59900,0.369905,Active,0,PA,"44,286",1
46,201600,80,546,1,864,2298,60000,59900,0.375979,Active,0,AL,"38,111",1
60,309700,95,758,0,1508,10001,60000,59900,0.150785,Active,0,PA,"44,286",1
34,151050,95,688,0,568,4000,63000,59900,0.142,Active,0,TX,"41,275",1
24,271800,95,660,0,431,2343,61000,59900,0.183952,Active,0,NC,"39,000",1
23,206200,80,588,0,856,1508,63000,59900,0.567639,Active,0,AL,"38,111",1
31,308750,95,674,0,1071,1842,64000,59900,0.581433,Active,0,OH,"44,160",1
37,276250,100,679,0,0,2137,62500,59900,0,Active,0,FL,"40,171",1
33,211850,95,761,0,534,1900,68000,59900,0.281053,Active,0,AR,"33,948",1
26,148550,99,803,0,1187,4203,60000,60000,0.282417,Active,0,FL,"40,171",1
34,280550,99,637,0,871,1872,68000,60000,0.465278,Active,0,MI,"44,476",1
31,149958,100,668,0,967,2767,61000,60000,0.349476,Active,0,OH,"44,160",1
22,106750,100,701,0,538,6200,67500,60000,0.086774,Active,0,KY,"37,396",1
31,176000,100,794,0,638,1194,62000,60000,0.534338,Active,0,AL,"38,111",1
25,239900,100,657,0,865,2024,60000,60000,0.427372,Active,0,IN,"43,003",1
28,241750,100,658,0,1087,2788,60000,60000,0.389885,Active,0,PA,"44,286",1
38,209850,100,739,0,451,3000,65000,60000,0.150333,Active,0,KY,"37,396",1
55,119000,100,797,0,1223,3611,63000,60000,0.338687,Active,0,TX,"41,275",1
39,247950,95,725,1,1009,2286,61000,60000,0.441382,Active,0,TX,"41,275",1
42,107000,100,719,0,534,1976,66000,60000,0.270243,Active,0,FL,"40,171",1
37,280000,80,660,1,578,1863,63000,60000,0.310252,Active,0,TN,"38,550",1
37,159200,80,765,0,429,2513,60000,60000,0.170712,Active,0,IN,"43,003",1
37,126000,90,724,0,906,2200,61000,60000,0.411818,Active,0,FL,"40,171",1
26,192750,95,594,0,1534,4500,62000,60000,0.340889,Active,0,LA,"35,523",1
37,265000,79,631,0,1017,2633,61500,60000,0.386251,Active,0,IL,"45,787",1
38,110200,95,669,0,1759,3147,61000,60000,0.558945,Active,0,CO,"51,022",1
30,161500,95,748,0,3645,15104,60000,60000,0.241327,Active,0,FL,"40,171",1
35,211755,95,718,0,1162,2176,70000,60000,0.534007,Active,0,OR,"42,617",1
55,157950,90,627,0,468,1113,60000,60000,0.420485,Active,0,SC,"39,326",1
26,161150,78,782,0,672,2220,67000,60000,0.302703,Active,0,FL,"40,171",1
37,160000,86,721,1,2836,4750,60000,60000,0.597053,Active,0,IL,"45,787",1
57,213750,95,660,0,405,1625,60000,60000,0.249231,Active,0,TX,"41,275",1
30,198650,80,578,1,800,2255,60000,60000,0.354767,Active,0,IN,"43,003",1
34,121500,90,666,0,544,3500,64000,60000,0.155429,Active,0,AZ,"42,590",1
39,118915,100,750,0,780,3630,66000,60200,0.214876,Active,0,OH,"44,160",1
47,166350,95,782,1,688,1917,67000,60500,0.358894,Active,0,TN,"38,550",1
37,153000,100,671,0,706,1907,61000,60500,0.370215,Active,0,PA,"44,286",1
29,140950,97,733,0,729,2712,62000,60800,0.268805,Active,0,KY,"37,396",1
24,171000,95,596,0,655,2553,77500,60800,0.256561,Active,0,GA,"43,217",1
37,170000,77,759,0,609,2156,69000,60970,0.282468,Active,0,OH,"44,160",1
29,278000,100,728,1,1054,4440,62000,61000,0.237387,Active,0,MN,"55,914",1
31,160000,100,733,0,456,2383,61000,61000,0.191355,Active,0,NC,"39,000",1
55,304398,102,773,0,525,1668,71000,61000,0.314748,Active,0,FL,"40,171",1
37,50000,63,597,0,4136,8500,66000,61000,0.486588,Active,0,MI,"44,476",0
36,143600,97,765,0,890,3987,77500,61000,0.223225,Active,0,AL,"38,111",1
39,199500,95,613,1,1149,2870,62500,61000,0.400348,Active,0,KY,"37,396",1
24,82000,96,683,0,2785,6327,61400,61400,0.440177,Active,0,CT,"55,970",1
37,86000,100,604,0,1130,3566,67000,61500,0.316882,Active,0,PA,"44,286",1
22,114500,100,643,0,772,3500,64000,61500,0.220571,Active,0,TX,"41,275",1
37,85500,90,730,1,999,2343,65000,61650,0.426376,Active,0,OK,"38,281",1
37,179350,97,660,1,517,1590,61750,61750,0.325157,Active,0,NE,"44,623",1
30,150100,95,681,0,1995,4600,92000,61800,0.433696,Active,0,FL,"40,171",1
37,104405,95,614,0,1221,2898,62000,61900,0.421325,Active,0,TN,"38,550",1
49,165550,97,677,0,901,2575,66000,62000,0.349903,Active,0,PA,"44,286",1
47,165000,100,721,0,805,2596,62000,62000,0.310092,Active,0,PA,"44,286",1
40,151984,85,695,1,1142,3293,65000,62000,0.346796,Active,0,OH,"44,160",1
44,145000,100,588,0,976,4527,65000,62000,0.215595,Active,0,IA,"43,042",1
29,207000,100,715,0,1187,2594,62000,62000,0.457594,Active,0,IL,"45,787",1
30,155820,98,645,0,532,2678,72000,62000,0.198656,Active,0,OH,"44,160",1
43,125000,84,704,1,1527,3596,68000,62000,0.424638,Active,0,MI,"44,476",1
50,70000,80,713,0,524,5057,63500,62000,0.103619,Active,0,WI,"47,220",1
37,370500,95,635,0,1790,5025,62000,62000,0.356241,Active,0,FL,"40,171",1
