Bo_Age,Ln_Orig,Orig_LTV_Ratio_Pct,Credit_score,First_home,Tot_mthly_debt_exp,Tot_mthly_incm,orig_apprd_val_amt,pur_prc_amt,DTI_Ratio,Status,OUTCOME,State,Median_state_inc,UPB_Appraisal,F_OUTCOME,I_OUTCOME,P_0,P_1
5,4,1,3,0,0,0,0,0,0,Active,0,PA,5,1,0,0,0.9442433624,0.0557566376
7,3,4,3,0,0,0,0,0,1,Active,0,VA,8,1,0,0,0.9442433624,0.0557566376
4,8,1,7,0,1,0,0,0,8,Active,0,MO,4,1,0,0,0.9767998197,0.0232001803
1,6,8,1,1,0,0,0,0,2,Active,0,NM,0,1,0,0,0.9389131044,0.0610868956
5,6,8,9,1,0,0,0,0,2,Active,0,TX,2,1,0,0,0.9864084236,0.0135915764
4,6,4,6,0,3,1,0,0,7,Active,0,IL,6,1,0,0,0.9784453019,0.0215546981
7,6,8,0,0,0,0,0,0,2,Active,0,TN,0,1,0,0,0.9044186335,0.0955813665
6,8,1,8,0,0,0,0,0,0,Active,0,PA,5,1,0,0,0.9781082214,0.0218917786
8,4,6,9,0,0,0,0,0,0,Active,0,KY,0,1,0,0,0.9818992174,0.0181007826
8,2,2,4,0,2,1,0,0,6,Active,0,NC,0,1,0,0,0.9641770275,0.0358229725
2,7,5,1,1,0,0,0,0,4,Active,0,TX,2,1,0,0,0.9389131044,0.0610868956
9,9,4,3,0,0,1,0,0,2,Active,0,NJ,9,1,0,0,0.9442433624,0.0557566376
9,7,2,5,1,0,0,0,0,1,Active,0,GA,4,1,0,0,0.9709293017,0.0290706983
8,9,1,0,1,1,1,0,0,5,Active,0,IA,3,1,0,0,0.9354168123,0.0645831877
0,9,4,2,1,0,0,0,0,1,Active,0,MO,4,1,0,0,0.9491385688,0.0508614312
5,3,8,3,0,0,3,0,0,0,Active,0,TN,0,1,0,0,0.9442433624,0.0557566376
3,8,1,2,1,0,0,0,0,4,Active,0,PA,5,1,0,0,0.9491385688,0.0508614312
2,9,9,7,1,2,0,0,0,9,Active,0,IN,3,1,0,0,0.9847204932,0.0152795068
8,6,1,0,1,2,1,0,0,5,Active,0,NC,0,1,0,0,0.9430891581,0.0569108419
5,6,1,3,0,0,0,0,0,1,Active,0,OH,5,1,0,0,0.9442433624,0.0557566376
2,9,4,8,0,3,0,0,0,9,Active,0,KY,0,1,0,0,0.985275663,0.014724337
2,9,5,0,0,0,0,0,0,8,Active,0,IL,6,1,0,0,0.9044186335,0.0955813665
2,2,4,4,1,0,0,0,0,3,Active,0,TX,2,1,0,0,0.9649228619,0.0350771381
2,6,1,8,0,0,1,0,0,1,Active,0,TN,0,1,0,0,0.9781082214,0.0218917786
8,5,8,3,1,0,0,0,0,4,Active,0,MN,9,1,0,0,0.9577294315,0.0422705685
5,1,1,3,1,1,0,0,0,9,Active,0,TX,2,1,0,0,0.9628563395,0.0371436605
7,2,8,8,1,0,1,0,0,0,Active,0,SC,1,1,0,0,0.9835460022,0.0164539978
8,8,8,4,0,5,2,0,0,8,Active,0,WA,7,1,0,0,0.975792705,0.024207295
3,9,1,0,0,0,0,0,0,3,Active,0,FL,1,1,0,0,0.9044186335,0.0955813665
5,7,1,2,0,0,0,0,0,1,Active,0,PA,5,1,0,0,0.9331031037,0.0668968963
7,8,4,5,0,0,0,0,0,4,Active,0,NC,0,1,0,0,0.9614851836,0.0385148164
5,5,2,0,1,0,0,0,0,7,Active,0,MD,9,1,0,0,0.9267904239,0.0732095761
1,8,4,4,0,0,0,0,0,8,Active,0,MS,0,1,0,0,0.9536206577,0.0463793423
1,5,4,7,0,0,1,0,0,1,Active,0,TX,2,1,0,0,0.9735446381,0.0264553619
5,2,8,8,0,3,0,0,0,9,Active,0,NM,0,1,0,0,0.985275663,0.014724337
2,7,4,0,0,0,0,0,0,5,Active,0,IL,6,1,0,0,0.9044186335,0.0955813665
0,7,4,1,1,0,3,0,0,0,Active,0,KS,4,1,0,0,0.9389131044,0.0610868956
8,8,2,9,0,0,0,0,0,3,Active,0,OH,5,1,0,0,0.9818992174,0.0181007826
1,9,1,7,0,1,1,0,0,4,Active,0,MS,0,1,0,0,0.9767998197,0.0232001803
7,9,2,4,1,1,1,0,0,5,Active,0,KS,4,1,0,0,0.9692053474,0.0307946526
0,8,8,9,0,0,0,0,0,8,Active,0,FL,1,1,0,0,0.9818992174,0.0181007826
8,6,4,1,0,1,0,0,0,4,Active,0,KS,4,1,0,0,0.9292993178,0.0707006822
3,4,1,7,0,2,4,0,0,1,Active,0,OH,5,1,0,0,0.9796628368,0.0203371632
1,8,1,9,1,0,0,0,0,3,Active,0,IL,6,1,0,0,0.9864084236,0.0135915764
2,7,1,2,1,0,2,0,0,1,Active,0,PA,5,1,0,0,0.9491385688,0.0508614312
8,8,4,4,0,1,1,0,0,4,Active,0,IL,6,1,0,0,0.9592246932,0.0407753068
5,6,3,1,0,0,3,0,0,0,Active,0,OH,5,1,0,0,0.9199257618,0.0800742382
8,5,8,4,0,0,2,0,0,0,Active,0,OH,5,1,0,0,0.9536206577,0.0463793423
8,3,1,7,1,0,0,0,0,0,Active,0,SC,1,1,0,0,0.9800929134,0.0199070866
5,8,3,5,0,0,0,0,0,1,Active,0,PA,5,1,0,0,0.9614851836,0.0385148164
3,3,4,4,0,0,3,0,0,0,Active,0,OH,5,1,0,0,0.9536206577,0.0463793423
2,9,4,0,1,0,0,0,0,0,Active,0,PA,5,1,0,0,0.9267904239,0.0732095761
5,5,1,1,0,0,0,0,0,2,Active,0,OH,5,1,0,0,0.9199257618,0.0800742382
0,7,2,8,0,0,0,0,0,1,Active,0,OH,5,1,0,0,0.9781082214,0.0218917786
2,9,4,1,1,0,0,0,0,7,Active,0,FL,1,1,0,0,0.9389131044,0.0610868956
7,0,4,6,0,2,4,0,0,1,Active,0,SD,2,1,0,0,0.9754151846,0.0245848154
8,8,4,5,0,0,0,0,0,5,Active,0,IN,3,1,0,0,0.9614851836,0.0385148164
4,8,1,7,0,0,0,0,0,6,Active,0,IA,3,1,0,0,0.9735446381,0.0264553619
9,0,1,5,1,4,3,0,0,5,Active,0,TX,2,1,0,0,0.9828265891,0.0171734109
1,6,8,9,1,0,0,0,0,2,Active,0,PA,5,1,0,0,0.9864084236,0.0135915764
5,4,9,0,1,4,3,0,0,5,Active,0,FL,1,1,0,0,0.9559318234,0.0440681766
5,8,9,0,1,0,1,0,0,2,Active,0,MO,4,1,0,0,0.9267904239,0.0732095761
8,7,2,6,0,1,1,0,0,2,Active,0,FL,1,1,0,0,0.9719713016,0.0280286984
3,1,8,4,0,3,6,0,0,1,Active,0,NC,0,1,0,0,0.9685476021,0.0314523979
9,6,3,2,1,2,2,0,0,4,Active,0,IL,6,1,0,0,0.9606730326,0.0393269674
6,2,2,5,0,0,0,0,0,5,Active,0,PA,5,1,0,0,0.9614851836,0.0385148164
5,8,0,8,0,0,0,0,0,9,Active,0,OR,3,1,0,0,0.9781082214,0.0218917786
1,9,8,2,1,0,0,0,0,3,Active,0,IL,6,1,0,0,0.9491385688,0.0508614312
7,9,9,2,0,0,0,0,0,7,Active,0,TX,2,1,0,0,0.9331031037,0.0668968963
9,6,3,8,0,0,0,0,0,3,Active,0,OH,5,1,0,0,0.9781082214,0.0218917786
2,6,3,1,0,0,1,0,0,1,Active,0,PA,5,1,0,0,0.9199257618,0.0800742382
8,3,4,0,1,2,1,0,0,6,Active,0,IA,3,1,0,0,0.9430891581,0.0569108419
1,7,8,4,1,0,0,0,0,5,Active,0,TX,2,1,0,0,0.9649228619,0.0350771381
4,4,8,1,0,1,6,0,0,0,Active,0,WI,7,1,0,0,0.9292993178,0.0707006822
0,8,2,5,0,0,6,0,0,0,Active,0,NC,0,1,0,0,0.9614851836,0.0385148164
3,8,4,7,0,0,1,0,0,2,Active,0,GA,4,1,0,0,0.9735446381,0.0264553619
5,2,2,2,0,1,1,0,0,4,Active,0,PA,5,1,0,0,0.9410329863,0.0589670137
7,9,1,1,0,0,0,0,0,1,Active,0,PA,5,1,0,0,0.9199257618,0.0800742382
9,8,1,1,0,0,0,0,0,3,Active,0,OH,5,1,0,0,0.9199257618,0.0800742382
8,5,1,8,0,0,2,0,0,0,Active,0,IL,6,1,0,0,0.9781082214,0.0218917786
5,4,2,7,0,0,0,0,0,1,Active,0,PA,5,1,0,0,0.9735446381,0.0264553619
3,4,2,9,0,0,2,0,0,0,Active,0,TX,2,1,0,0,0.9818992174,0.0181007826
5,8,8,5,0,0,0,0,0,9,Active,0,TX,2,1,0,0,0.9614851836,0.0385148164
7,8,8,3,1,0,0,0,0,5,Active,0,PA,5,1,0,0,0.9577294315,0.0422705685
5,9,1,6,0,0,0,0,0,6,Active,0,TN,0,1,0,0,0.9680607902,0.0319392098
9,4,5,2,0,2,1,0,0,6,Active,0,PA,5,1,0,0,0.9480751782,0.0519248218
5,0,1,8,1,1,0,0,0,7,Active,0,IN,3,1,0,0,0.9855887894,0.0144112106
7,8,4,2,1,2,3,0,0,2,Active,0,OH,5,1,0,0,0.9606730326,0.0393269674
2,7,3,5,1,0,0,0,0,3,Active,0,MN,9,1,0,0,0.9709293017,0.0290706983
2,6,2,0,1,1,1,0,0,4,Active,0,TX,2,1,0,0,0.9354168123,0.0645831877
8,3,8,9,0,3,7,0,0,1,Active,0,TN,0,1,0,0,0.9878409037,0.0121590963
3,2,8,6,1,0,0,0,0,2,Active,0,PA,5,1,0,0,0.9759328809,0.0240671191
7,4,2,5,1,0,2,0,0,1,Active,0,TX,2,1,0,0,0.9709293017,0.0290706983
3,7,5,0,1,0,0,0,0,3,Active,0,FL,1,1,0,0,0.9267904239,0.0732095761
4,4,8,3,0,2,1,0,0,7,Active,0,TN,0,1,0,0,0.9568374871,0.0431625129
7,7,8,5,0,0,0,0,0,2,Active,0,MO,4,1,0,0,0.9614851836,0.0385148164
7,6,6,1,0,0,0,0,0,2,Active,0,PA,5,1,0,0,0.9199257618,0.0800742382
4,6,2,2,0,6,4,0,0,6,Active,0,AL,0,1,0,0,0.9690272314,0.0309727686
3,7,4,3,0,1,1,0,0,4,Active,0,MI,6,1,0,0,0.9509221477,0.0490778523
9,8,2,2,1,1,0,0,0,5,Active,0,FL,1,1,0,0,0.9552587679,0.0447412321
1,8,8,8,0,0,1,0,0,1,Active,0,TX,2,1,0,0,0.9781082214,0.0218917786
0,5,8,3,0,0,0,0,0,4,Active,0,OH,5,1,0,0,0.9442433624,0.0557566376
1,9,8,9,0,0,0,0,0,0,Active,0,NC,0,1,0,0,0.9818992174,0.0181007826
0,8,8,9,0,0,1,0,0,1,Active,0,PA,5,1,0,0,0.9818992174,0.0181007826
2,8,8,1,1,1,1,0,0,4,Active,0,TX,2,1,0,0,0.9461939896,0.0538060104
4,9,8,6,0,0,0,0,0,8,Active,0,MI,6,1,0,0,0.9680607902,0.0319392098
5,9,8,0,1,0,0,0,0,9,Active,0,IL,6,1,0,0,0.9267904239,0.0732095761
4,3,6,5,1,0,5,0,0,0,Active,0,MO,4,1,0,0,0.9709293017,0.0290706983
5,8,2,2,0,0,0,0,0,6,Active,0,CA,7,1,0,0,0.9331031037,0.0668968963
5,6,8,9,0,0,0,0,0,6,Active,0,PA,5,1,0,0,0.9818992174,0.0181007826
5,6,4,7,0,1,1,0,0,4,Active,0,OH,5,1,0,0,0.9767998197,0.0232001803
3,4,8,0,1,0,1,0,0,0,Active,0,VA,8,1,0,0,0.9267904239,0.0732095761
9,8,6,8,0,0,0,0,0,6,Active,0,PA,5,1,0,0,0.9781082214,0.0218917786
8,6,8,6,0,3,1,0,0,7,Active,0,IL,6,1,0,0,0.9784453019,0.0215546981
5,7,2,8,0,0,1,0,0,1,Active,0,TX,2,1,0,0,0.9781082214,0.0218917786
5,6,4,8,0,1,3,0,0,1,Active,0,MI,6,1,0,0,0.9808129468,0.0191870532
5,7,4,5,0,0,0,0,0,0,Active,0,AZ,3,1,0,0,0.9614851836,0.0385148164
7,9,1,9,1,0,0,0,0,3,Active,0,PA,5,1,0,0,0.9864084236,0.0135915764
5,7,4,2,0,0,2,0,0,0,Active,0,AR,0,1,0,0,0.9331031037,0.0668968963
1,6,3,4,1,0,1,0,0,1,Active,0,LA,0,1,0,0,0.9649228619,0.0350771381
0,1,8,9,0,6,7,0,0,3,Active,0,TX,2,1,0,0,0.9918483891,0.0081516109
3,6,8,2,0,3,5,0,0,2,Active,0,PA,5,1,0,0,0.9543171772,0.0456828228
7,9,1,3,0,9,6,0,0,9,Active,0,NY,5,1,0,0,0.9827258541,0.0172741459
5,9,4,8,1,1,0,0,0,6,Active,0,IN,3,1,0,0,0.9855887894,0.0144112106
5,8,1,0,1,1,1,0,0,3,Active,0,NC,0,1,0,0,0.9354168123,0.0645831877
3,9,2,2,0,0,0,0,0,3,Active,0,TN,0,1,0,0,0.9331031037,0.0668968963
8,5,1,6,0,1,0,0,0,6,Active,0,IL,6,1,0,0,0.9719713016,0.0280286984
2,5,4,3,0,0,0,0,0,1,Active,0,LA,0,1,0,0,0.9442433624,0.0557566376
1,8,4,3,0,0,1,0,0,1,Active,0,NC,0,1,0,0,0.9442433624,0.0557566376
4,9,2,6,0,0,0,0,0,4,Active,0,PA,5,1,0,0,0.9680607902,0.0319392098
5,7,1,3,1,0,0,0,0,4,Active,0,OH,5,1,0,0,0.9577294315,0.0422705685
7,9,9,1,0,0,0,0,0,2,Active,0,TX,2,1,0,0,0.9199257618,0.0800742382
5,6,1,1,0,2,2,0,0,3,Active,0,GA,4,1,0,0,0.9376499679,0.0623500321
1,8,5,4,1,2,0,0,0,9,Active,0,TX,2,1,0,0,0.9729796351,0.0270203649
5,6,4,6,0,1,2,0,0,1,Active,0,PA,5,1,0,0,0.9719713016,0.0280286984
2,8,1,7,1,0,2,0,0,0,Active,0,LA,0,1,0,0,0.9800929134,0.0199070866
3,9,9,2,1,0,0,0,0,6,Active,0,WI,7,1,0,0,0.9491385688,0.0508614312
7,8,9,0,1,0,0,0,0,1,Active,0,TX,2,1,0,0,0.9267904239,0.0732095761
5,8,1,7,0,1,1,0,0,5,Active,0,PA,5,1,0,0,0.9767998197,0.0232001803
1,3,4,5,0,1,1,0,0,4,Active,0,FL,1,1,0,0,0.9661726537,0.0338273463
0,7,8,2,0,2,5,0,0,1,Active,0,LA,0,1,0,0,0.9480751782,0.0519248218
9,6,8,9,1,4,3,0,0,6,Active,0,IL,6,1,0,0,0.9920228722,0.0079771278
2,6,8,4,0,0,1,0,0,0,Active,0,NY,5,1,0,0,0.9536206577,0.0463793423
3,7,8,1,1,0,0,0,0,7,Active,0,AR,0,1,0,0,0.9389131044,0.0610868956
7,9,9,7,0,0,0,0,0,1,Active,0,PA,5,1,0,0,0.9735446381,0.0264553619
8,5,1,2,0,7,0,0,0,9,Active,0,PA,5,1,0,0,0.9728227374,0.0271772626
2,9,4,8,1,0,0,0,0,1,Active,0,KS,4,1,0,0,0.9835460022,0.0164539978
2,8,1,2,1,0,0,0,0,2,Active,0,TN,0,1,0,0,0.9491385688,0.0508614312
3,9,4,7,1,0,0,0,0,4,Active,0,VA,8,1,0,0,0.9800929134,0.0199070866
4,6,8,1,0,3,2,0,0,6,Active,0,NE,6,1,0,0,0.9450725976,0.0549274024
0,7,9,8,0,1,1,0,0,4,Active,0,OH,5,1,0,0,0.9808129468,0.0191870532
5,8,4,8,0,0,0,0,0,2,Active,0,AR,0,1,0,0,0.9781082214,0.0218917786
5,4,1,1,0,4,3,0,0,6,Active,0,KY,0,1,0,0,0.9516571387,0.0483428613
5,7,2,6,0,1,0,0,0,5,Active,0,OH,5,1,0,0,0.9719713016,0.0280286984
7,8,1,0,1,2,0,0,0,7,Active,0,FL,1,1,0,0,0.9430891581,0.0569108419
5,7,9,1,1,0,0,0,0,3,Active,0,PA,5,1,0,0,0.9389131044,0.0610868956
4,8,4,2,1,0,0,0,0,2,Active,0,IN,3,1,0,0,0.9491385688,0.0508614312
5,9,2,3,1,0,0,0,0,1,Active,0,FL,1,1,0,0,0.9577294315,0.0422705685
1,6,8,5,0,3,3,0,0,4,Active,0,FL,1,1,0,0,0.9739501153,0.0260498847
1,4,6,1,0,0,1,0,0,1,Active,0,IA,3,1,0,0,0.9199257618,0.0800742382
3,8,5,0,1,0,0,0,0,4,Active,0,MO,4,1,0,0,0.9267904239,0.0732095761
7,8,9,2,1,0,0,0,0,2,Active,0,NM,0,1,0,0,0.9491385688,0.0508614312
5,9,2,6,0,0,0,0,0,6,Active,0,FL,1,1,0,0,0.9680607902,0.0319392098
5,5,1,3,1,0,3,0,0,0,Active,0,IL,6,1,0,0,0.9577294315,0.0422705685
7,9,4,7,1,3,1,0,0,8,Active,0,OH,5,1,0,0,0.9866194494,0.0133805506
5,6,4,4,1,3,2,0,0,5,Active,0,NC,0,1,0,0,0.9763026448,0.0236973552
5,6,4,8,0,0,0,0,0,5,Active,0,NC,0,1,0,0,0.9781082214,0.0218917786
9,1,5,9,0,0,0,0,0,0,Active,0,OK,0,1,0,0,0.9818992174,0.0181007826
8,9,1,8,1,0,0,0,0,3,Active,0,KS,4,1,0,0,0.9835460022,0.0164539978
5,2,2,4,1,0,2,0,0,1,Active,0,MN,9,1,0,0,0.9649228619,0.0350771381
7,8,1,1,0,2,1,0,0,7,Active,0,IA,3,1,0,0,0.9376499679,0.0623500321
9,9,2,3,0,2,1,0,0,6,Active,0,FL,1,1,0,0,0.9568374871,0.0431625129
2,8,2,0,0,0,0,0,0,6,Active,0,AL,0,1,0,0,0.9044186335,0.0955813665
2,4,2,7,1,1,4,0,0,1,Active,0,NY,5,1,0,0,0.9825568034,0.0174431966
3,8,2,3,0,0,3,0,0,0,Active,0,OH,5,1,0,0,0.9442433624,0.0557566376
1,8,0,2,0,1,0,0,0,5,Active,0,PA,5,1,0,0,0.9410329863,0.0589670137
6,8,8,8,0,0,0,0,0,4,Active,0,AK,9,1,0,0,0.9781082214,0.0218917786
5,6,8,6,0,0,0,0,0,3,Active,0,NC,0,1,0,0,0.9680607902,0.0319392098
7,9,8,0,1,2,0,0,0,9,Active,0,IL,6,1,0,0,0.9430891581,0.0569108419
3,9,8,5,0,0,1,0,0,0,Active,0,PA,5,1,0,0,0.9614851836,0.0385148164
7,7,8,7,1,2,2,0,0,3,Active,0,PA,5,1,0,0,0.9847204932,0.0152795068
6,9,8,0,0,1,1,0,0,3,Active,0,MS,0,1,0,0,0.9154406066,0.0845593934
2,4,8,5,0,0,8,0,0,0,Active,0,MD,9,1,0,0,0.9614851836,0.0385148164
2,7,5,5,0,6,3,0,0,7,Active,0,TX,2,1,0,0,0.9824545141,0.0175454859
3,5,2,9,0,0,0,0,0,6,Active,0,NC,0,1,0,0,0.9818992174,0.0181007826
2,7,9,1,0,1,2,1,0,2,Active,0,OH,5,1,0,0,0.9292993178,0.0707006822
5,9,2,0,0,0,0,0,0,6,Active,0,AL,0,1,0,0,0.9044186335,0.0955813665
5,9,1,7,0,0,0,0,0,2,Active,0,AZ,3,1,0,0,0.9735446381,0.0264553619
8,2,5,6,0,0,0,0,0,5,Active,0,NC,0,1,0,0,0.9680607902,0.0319392098
5,9,1,3,0,0,0,0,0,5,Active,0,FL,1,1,0,0,0.9442433624,0.0557566376
2,4,4,9,0,1,2,0,0,3,Active,0,TN,0,1,0,0,0.9841431591,0.0158568409
9,9,0,1,0,0,1,0,0,1,Active,0,PA,5,1,0,0,0.9199257618,0.0800742382
7,3,2,0,1,0,0,0,0,8,Active,0,VA,8,1,0,0,0.9267904239,0.0732095761
8,3,2,3,0,0,6,0,0,0,Active,0,FL,1,1,0,0,0.9442433624,0.0557566376
2,4,2,1,1,0,0,0,0,2,Active,0,MI,6,1,0,0,0.9389131044,0.0610868956
9,8,4,3,0,0,0,0,0,5,Active,0,PA,5,1,0,0,0.9442433624,0.0557566376
2,3,8,4,0,2,2,1,0,3,Active,0,OH,5,1,0,0,0.9641770275,0.0358229725
2,8,4,5,0,1,1,0,0,2,Active,0,FL,1,1,0,0,0.9661726537,0.0338273463
9,4,1,8,1,0,3,0,0,0,Active,0,MO,4,1,0,0,0.9835460022,0.0164539978
7,7,5,8,0,4,1,0,0,8,Active,0,PA,5,1,0,0,0.9871065254,0.0128934746
5,7,2,7,1,1,0,0,0,6,Active,0,IN,3,1,0,0,0.9825568034,0.0174431966
8,3,0,5,0,0,2,0,0,0,Active,0,TN,0,1,0,0,0.9614851836,0.0385148164
2,9,1,9,1,0,0,0,0,1,Active,0,FL,1,1,0,0,0.9864084236,0.0135915764
5,2,4,6,1,0,0,0,0,6,Active,0,OK,0,1,0,0,0.9759328809,0.0240671191
2,9,4,1,0,0,0,0,0,7,Active,0,TN,0,1,0,0,0.9199257618,0.0800742382
7,5,8,7,1,1,2,0,0,3,Active,0,PA,5,1,0,0,0.9825568034,0.0174431966
0,6,9,7,0,0,1,0,0,2,Active,0,AR,0,1,0,0,0.9735446381,0.0264553619
9,6,2,1,1,1,1,0,0,3,Active,0,FL,1,1,0,0,0.9461939896,0.0538060104
5,9,4,7,0,0,0,0,0,6,Active,0,MI,6,1,0,0,0.9735446381,0.0264553619
5,9,1,0,1,0,0,0,0,3,Active,0,TX,2,1,0,0,0.9267904239,0.0732095761
7,9,1,1,1,0,1,0,0,1,Active,0,PA,5,1,0,0,0.9389131044,0.0610868956
5,2,8,8,0,1,0,0,0,4,Active,0,NY,5,1,0,0,0.9808129468,0.0191870532
5,4,4,6,0,5,2,0,0,8,Active,0,TX,2,1,0,0,0.983449416,0.016550584
5,8,1,7,1,0,0,0,0,3,Active,0,IN,3,1,0,0,0.9800929134,0.0199070866
2,6,2,6,0,0,0,0,0,0,Active,0,TN,0,1,0,0,0.9680607902,0.0319392098
5,7,2,3,1,0,0,0,0,3,Active,0,KS,4,1,0,0,0.9577294315,0.0422705685
5,8,1,3,0,0,0,0,0,3,Active,0,TX,2,1,0,0,0.9442433624,0.0557566376
4,9,9,0,1,0,0,0,0,3,Active,0,NE,6,1,0,0,0.9267904239,0.0732095761
9,5,0,3,0,0,0,0,0,4,Active,0,MI,6,1,0,0,0.9442433624,0.0557566376
5,6,8,6,0,0,0,0,0,5,Active,0,OH,5,1,0,0,0.9680607902,0.0319392098
2,6,4,7,0,1,0,0,0,8,Active,0,AL,0,1,0,0,0.9767998197,0.0232001803
3,8,4,6,0,0,4,0,0,0,Active,0,PA,5,1,0,0,0.9680607902,0.0319392098
2,1,2,6,0,3,2,0,0,6,Active,0,AL,0,1,0,0,0.9784453019,0.0215546981
9,7,9,0,0,0,0,0,0,6,Active,0,VA,8,1,0,0,0.9044186335,0.0955813665
1,8,2,0,0,0,0,0,0,1,Active,0,IN,3,1,0,0,0.9044186335,0.0955813665
3,8,4,6,0,0,4,0,0,0,Active,0,AZ,3,1,0,0,0.9680607902,0.0319392098
3,2,2,5,0,0,3,0,0,0,Active,0,VA,8,1,0,0,0.9614851836,0.0385148164
7,8,2,1,1,1,1,0,0,4,Active,0,AZ,3,1,0,0,0.9461939896,0.0538060104
1,8,1,1,0,0,0,0,0,3,Active,0,NC,0,1,0,0,0.9199257618,0.0800742382
2,4,5,3,0,2,3,0,0,3,Active,0,OH,5,1,0,0,0.9568374871,0.0431625129
3,9,4,1,0,0,0,0,0,1,Active,0,IL,6,1,0,0,0.9199257618,0.0800742382
9,5,2,8,0,0,0,0,0,5,Active,0,AL,0,1,0,0,0.9781082214,0.0218917786
7,6,2,2,0,1,0,0,0,6,Active,0,TX,2,1,0,0,0.9410329863,0.0589670137
6,8,0,8,0,1,0,0,0,7,Active,0,OH,5,1,0,0,0.9808129468,0.0191870532
1,5,4,7,0,0,0,0,0,5,Active,0,OH,5,1,0,0,0.9735446381,0.0264553619
1,8,4,4,0,2,1,0,0,4,Active,0,FL,1,1,0,0,0.9641770275,0.0358229725
8,6,4,3,1,0,0,0,0,3,Active,0,AZ,3,1,0,0,0.9577294315,0.0422705685
0,6,0,7,1,0,1,0,0,1,Active,0,NY,5,1,0,0,0.9800929134,0.0199070866
9,2,0,6,1,1,1,0,0,5,Active,0,MO,4,1,0,0,0.9789005716,0.0210994284
4,8,8,9,0,0,0,0,0,1,Active,0,PA,5,1,0,0,0.9818992174,0.0181007826
5,7,1,4,0,1,0,0,0,6,Active,0,PA,5,1,0,0,0.9592246932,0.0407753068
7,4,2,7,0,0,0,0,0,0,Active,0,TN,0,1,0,0,0.9735446381,0.0264553619
7,4,8,8,0,3,2,0,0,6,Active,0,OK,0,1,0,0,0.985275663,0.014724337
1,6,8,8,0,2,2,0,0,3,Active,0,IL,6,1,0,0,0.9831892472,0.0168107528
5,6,0,2,0,1,0,0,0,8,Active,0,AL,0,1,0,0,0.9410329863,0.0589670137
4,6,4,5,1,1,1,0,0,5,Active,0,VA,8,1,0,0,0.9744978559,0.0255021441
5,2,8,0,0,6,6,0,0,6,Active,0,MS,0,1,0,0,0.9550037301,0.0449962699
8,9,8,5,1,0,0,0,0,6,Active,0,TX,2,1,0,0,0.9709293017,0.0290706983
5,5,4,4,0,0,0,0,0,4,Active,0,NC,0,1,0,0,0.9536206577,0.0463793423
7,6,4,7,1,1,0,0,0,5,Active,0,IL,6,1,0,0,0.9825568034,0.0174431966
7,8,4,4,0,0,0,0,0,7,Active,0,GA,4,1,0,0,0.9536206577,0.0463793423
3,9,2,3,1,0,0,0,0,7,Active,0,FL,1,1,0,0,0.9577294315,0.0422705685
8,7,5,0,0,1,0,0,0,8,Active,0,TN,0,1,0,0,0.9154406066,0.0845593934
5,9,8,5,0,0,0,0,0,6,Active,0,FL,1,1,0,0,0.9614851836,0.0385148164
4,5,5,3,0,0,6,0,0,0,Active,0,IL,6,1,0,0,0.9442433624,0.0557566376
3,8,8,7,0,1,1,1,0,4,Active,0,IL,6,1,0,0,0.9767998197,0.0232001803
4,8,1,0,1,0,0,0,0,3,Active,0,PA,5,1,0,0,0.9267904239,0.0732095761
8,8,4,4,1,0,6,0,0,0,Active,0,NY,5,1,0,0,0.9649228619,0.0350771381
5,7,8,9,0,0,0,0,0,8,Active,0,TN,0,1,0,0,0.9818992174,0.0181007826
8,7,4,9,0,0,4,0,0,0,Active,0,LA,0,1,0,0,0.9818992174,0.0181007826
2,7,4,1,1,1,0,0,0,5,Active,0,PA,5,1,0,0,0.9461939896,0.0538060104
2,4,8,3,0,0,1,0,0,0,Active,0,IA,3,1,0,0,0.9442433624,0.0557566376
3,7,8,3,0,0,0,0,0,4,Active,0,IA,3,1,0,0,0.9442433624,0.0557566376
5,4,3,3,0,6,4,0,0,8,Active,0,WV,0,1,0,0,0.9743495415,0.0256504585
9,6,1,3,1,1,1,0,0,3,Active,0,TN,0,1,0,0,0.9628563395,0.0371436605
9,3,2,1,1,2,3,0,0,3,Active,0,AL,0,1,0,0,0.9526508364,0.0473491636
0,0,2,1,0,0,0,0,0,1,Active,0,AL,0,1,0,0,0.9199257618,0.0800742382
5,8,8,5,0,0,0,0,0,5,Active,0,NC,0,1,0,0,0.9614851836,0.0385148164
1,7,4,0,0,1,0,0,0,6,Active,0,VA,8,1,0,0,0.9154406066,0.0845593934
4,6,5,1,0,8,2,0,0,9,Active,0,IN,3,1,0,0,0.9712077381,0.0287922619
2,9,6,4,1,0,0,0,0,8,Active,0,NY,5,1,0,0,0.9649228619,0.0350771381
9,1,4,0,0,3,8,0,0,0,Active,0,TX,2,1,0,0,0.9340864558,0.0659135442
9,6,1,2,1,0,0,0,0,6,Active,0,AR,0,1,0,0,0.9491385688,0.0508614312
2,6,8,7,1,0,0,0,0,0,Active,0,IN,3,1,0,0,0.9800929134,0.0199070866
7,2,8,4,0,3,4,0,0,3,Active,0,PA,5,1,0,0,0.9685476021,0.0314523979
8,6,4,2,1,0,0,0,0,4,Active,0,TN,0,1,0,0,0.9491385688,0.0508614312
3,4,2,5,0,0,0,0,0,4,Active,0,PA,5,1,0,0,0.9614851836,0.0385148164
